0.28,6.68,3,167,39,7,43,62,16
0.29,6.84,3,171,41,7,45,62,16
0.30,7.24,3,181,42,7,51,65,16
0.31,7.36,3,184,44,7,52,65,16
0.32,7.48,3,187,46,7,53,65,16
0.33,7.60,3,190,49,7,52,66,16
0.34,7.76,3,194,49,7,54,68,16
0.35,7.92,3,198,50,5,57,68,18
0.36,8.24,3,206,52,4,59,70,21
0.37,8.64,3,216,56,4,63,72,21
0.38,8.92,3,223,58,4,66,74,21
0.39,9.16,3,229,61,4,68,74,22
0.40,9.28,3,232,63,4,68,77,20
0.41,9.64,3,241,67,4,69,80,21
0.42,9.84,3,246,69,4,70,82,21
0.43,10.12,3,253,73,4,71,84,21
0.44,10.60,3,265,79,4,71,87,24
0.45,10.88,3,272,80,3,74,92,23
0.46,11.32,3,283,83,3,78,95,24
0.47,11.64,3,291,88,3,81,95,24
0.48,11.88,3,297,90,3,82,98,24
0.49,12.40,3,310,94,3,86,102,25
0.50,12.76,3,319,97,3,92,102,25
0.51,13.20,3,330,102,3,96,103,26
0.52,13.56,3,339,105,3,99,106,26
0.53,14.00,3,350,108,3,102,110,27
0.54,14.68,3,367,113,3,103,117,31
0.55,15.04,3,376,115,3,105,122,31
0.56,15.84,3,396,121,3,112,123,37
0.57,16.04,3,401,123,3,114,125,36
0.58,16.60,3,415,130,3,116,128,38
0.59,17.24,3,431,131,3,125,131,41
0.60,17.72,3,443,135,3,129,132,44
0.61,17.96,3,449,137,3,130,134,45
0.62,18.20,3,455,141,3,132,134,45
0.63,18.80,3,470,147,3,134,137,49
0.64,19.20,3,480,150,3,135,140,52
0.65,19.76,3,494,154,3,138,144,55
0.66,20.40,3,510,159,3,143,145,60
0.67,20.76,3,519,159,3,144,149,64
0.68,21.36,3,534,164,3,147,151,69
0.69,21.92,3,548,165,3,153,157,70
0.70,22.56,3,564,171,3,155,161,74
0.71,23.16,3,579,177,3,157,166,76
0.72,23.64,3,591,180,3,159,169,80
0.73,24.36,3,609,185,3,165,173,83
0.74,25.32,3,633,188,2,174,179,90
0.75,26.08,3,652,193,2,176,187,94
0.76,26.76,3,669,196,2,184,192,95
0.77,27.80,3,695,202,2,193,198,100
0.78,28.56,3,714,208,2,200,202,102
0.79,29.36,3,734,209,2,208,209,106
0.80,30.12,3,753,214,2,217,212,108
0.81,30.80,3,770,219,2,223,215,111
0.82,31.60,3,790,229,2,229,217,113
0.83,32.24,3,806,232,2,235,222,115
0.84,33.32,3,833,237,2,247,230,117
0.85,34.00,3,850,241,2,253,234,120
0.86,34.76,3,869,244,2,257,238,128
0.87,35.52,3,888,248,2,264,241,133
0.88,36.56,3,914,255,1,268,248,142
0.89,37.60,3,940,260,1,275,257,147
0.90,39.20,3,980,266,1,293,266,154
0.91,40.32,3,1008,274,1,296,273,164
0.92,41.56,3,1039,277,0,304,286,172
0.93,42.80,3,1070,283,0,310,296,181
0.94,44.32,3,1108,290,0,317,307,194
0.95,47.04,3,1176,305,0,326,322,223
0.96,48.84,3,1221,317,0,339,331,234
0.97,51.72,3,1293,339,0,348,348,258
0.98,55.28,3,1382,358,0,359,366,299
0.99,61.56,3,1539,403,0,388,393,355
1.00,80.00,3,2000,500,500,500,500,0
0.01,30.56,4,764,350,5,177,205,27
0.02,29.96,4,749,105,2,282,133,227
0.03,32.68,4,817,190,144,2,274,207
0.04,14.76,4,369,132,6,70,141,20
0.05,10.64,4,266,35,11,11,122,87
0.06,24.44,4,611,59,3,262,197,90
0.07,18.68,4,467,14,1,125,178,149
0.08,15.52,4,388,55,6,107,38,182
0.09,17.28,4,432,62,14,9,172,175
0.10,26.76,4,669,10,282,6,237,134
0.11,8.84,4,221,72,2,31,92,24
0.12,8.60,4,215,23,3,47,130,12
0.13,12.28,4,307,6,1,80,146,74
0.14,6.92,4,173,20,36,33,20,64
0.15,6.92,4,173,35,15,45,13,65
0.16,16.32,4,408,19,1,116,137,135
0.17,7.72,4,193,20,15,64,91,3
0.18,13.20,4,330,41,10,124,152,3
0.19,9.12,4,228,21,3,81,120,3
0.20,11.52,4,288,27,49,109,19,84
0.21,9.28,4,232,30,88,60,51,3
0.22,9.48,4,237,48,3,54,51,81
0.23,11.36,4,284,46,2,105,110,21
0.24,11.04,4,276,41,4,72,110,49
0.25,7.08,4,177,46,14,59,55,3
0.26,6.08,4,152,42,14,35,57,4
0.27,7.88,4,197,43,9,33,108,4
0.28,8.20,4,205,46,73,28,54,4
0.29,15.60,4,390,67,2,88,118,115
0.30,10.64,4,266,69,4,78,96,19
0.31,9.52,4,238,64,5,48,101,20
0.32,10.92,4,273,76,5,91,94,7
0.33,10.48,4,262,66,6,88,97,5
0.34,9.56,4,239,75,9,59,92,4
0.35,10.92,4,273,84,3,70,69,47
0.36,11.92,4,298,79,7,96,112,4
0.37,11.88,4,297,83,13,105,93,3
0.38,10.52,4,263,82,17,70,90,4
0.39,10.80,4,270,85,5,72,92,16
0.40,12.96,4,324,94,4,79,104,43
0.41,11.32,4,283,98,4,75,88,18
0.42,12.08,4,302,100,8,68,108,18
0.43,13.80,4,345,102,3,104,97,39
0.44,13.60,4,340,112,5,104,104,15
0.45,16.08,4,402,116,3,105,123,55
0.46,13.60,4,340,115,12,107,103,3
0.47,14.40,4,360,118,5,122,98,17
0.48,17.64,4,441,120,3,118,125,75
0.49,16.00,4,400,122,3,115,117,43
0.50,15.64,4,391,128,3,113,120,27
0.51,16.16,4,404,135,3,112,118,36
0.52,15.76,4,394,132,3,113,119,27
0.53,16.64,4,416,142,3,121,128,22
0.54,17.76,4,444,146,3,121,138,36
0.55,18.04,4,451,149,3,131,132,36
0.56,19.48,4,487,153,3,123,131,77
0.57,19.44,4,486,158,3,132,149,44
0.58,19.92,4,498,158,3,145,155,37
0.59,20.88,4,522,165,3,139,159,56
0.60,21.36,4,534,171,3,137,154,69
0.61,22.16,4,554,173,3,152,151,75
0.62,22.04,4,551,176,3,150,158,64
0.63,23.96,4,599,179,3,151,170,96
0.64,24.88,4,622,185,3,163,161,110
0.65,26.04,4,651,187,2,169,185,108
0.66,26.92,4,673,196,2,170,185,120
0.67,25.96,4,649,200,2,175,191,81
0.68,26.52,4,663,205,2,172,191,93
0.69,28.32,4,708,211,2,190,201,104
0.70,29.24,4,731,214,2,190,204,121
0.71,30.16,4,754,217,2,201,207,127
0.72,29.60,4,740,225,2,205,208,100
0.73,31.28,4,782,227,2,207,218,128
0.74,32.20,4,805,230,2,208,224,141
0.75,32.72,4,818,236,2,223,224,133
0.76,33.92,4,848,242,2,241,227,136
0.77,34.44,4,861,246,2,233,234,146
0.78,34.76,4,869,247,2,245,236,139
0.79,36.60,4,915,254,2,255,240,164
0.80,36.12,4,903,256,2,253,250,142
0.81,37.76,4,944,261,2,273,254,154
0.82,39.52,4,988,265,2,282,258,181
0.83,39.48,4,987,267,2,285,268,165
0.84,40.88,4,1022,273,2,290,270,187
0.85,40.76,4,1019,276,2,291,277,173
0.86,41.96,4,1049,280,2,297,282,188
0.87,42.88,4,1072,291,2,302,292,185
0.88,44.48,4,1112,294,0,313,300,205
0.89,45.48,4,1137,300,0,316,307,214
0.90,47.08,4,1177,313,0,328,314,222
0.91,48.08,4,1202,321,0,334,319,228
0.92,49.92,4,1248,331,0,341,324,252
0.93,50.92,4,1273,335,0,349,333,256
0.94,52.40,4,1310,339,0,351,350,270
0.95,55.44,4,1386,352,0,363,362,309
0.96,57.24,4,1431,365,0,371,372,323
0.97,59.80,4,1495,387,0,381,388,339
0.98,63.40,4,1585,413,0,393,406,373
0.99,69.80,4,1745,438,0,428,447,432
1.00,80.00,4,2000,500,500,500,500,0
