0.0,4.68,117,15,11,43,43,5
1.0,4.24,106,13,8,40,40,5
2.0,3.92,98,13,6,35,39,5
3.0,3.76,94,14,7,31,37,5
4.0,3.28,82,10,8,27,34,3
5.0,3.16,79,15,7,24,30,3
6.0,3.00,75,9,7,25,31,3
7.0,3.04,76,7,6,28,31,4
8.0,3.08,77,7,8,29,29,4
9.0,3.04,76,7,7,29,29,4
10.0,3.04,76,7,7,29,29,4
11.0,3.04,76,7,7,29,29,4
12.0,3.04,76,7,7,29,29,4
13.0,3.04,76,7,7,29,29,4
14.0,3.04,76,7,7,29,29,4
15.0,3.04,76,7,7,29,29,4
16.0,3.04,76,7,7,29,29,4
17.0,3.04,76,7,7,29,29,4
18.0,3.04,76,7,7,29,29,4
19.0,3.04,76,7,7,29,29,4
